"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","facebook_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","in_office","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","youtube_account","leadership_role","suffix"
"M001213","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001213.json","Blake","Moore","1980-06-22","M","R","RepBlakeMoore",,"456851",,,,"N00046598","/g/11ftchfsgn","H0UT01205","https://blakemoore.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ut/cd:1","1131 Longworth House Office Building","202-225-0453","UT","1",false,"4901",0,50,0,,,,
"M001212","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001212.json","Barry","Moore","1966-09-26","M","R","RepBarryMoore",,"456800",,,,"N00041295","/g/11fkw7vjdf","H8AL02171","https://barrymoore.house.gov",,true,"4","2024",31,1,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:al/cd:2","1504 Longworth House Office Building","202-225-2901","AL","2",false,"0102",3.23,48.28,0,,,,
"M001160","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001160.json","Gwen","Moore","1951-04-18","F","D","RepGwenMoore","GwenSMoore","400661","42548","3457","20537","N00026914","/m/04cvds","H4WI04183","https://gwenmoore.house.gov",,true,"20","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:wi/cd:4","2252 Rayburn House Office Building","202-225-4572","WI","4",false,"5504",0,43.33,6.67,,"RepGwenMoore",,
"M001224","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001224.json","Nathaniel","Moran","1974-07-22","M","R",,,"456940",,,,,,"H2TX01112","https://moran.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:tx/cd:1","1541 Longworth House Office Building","202-225-3035","TX","1",false,"4801",0,50,0,,,,
"M001206","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001206.json","Joe","Morelle","1957-04-29","M","D","repjoemorelle",,"412749",,"4362",,"N00043207","/m/03d820m","H8NY25105","https://morelle.house.gov",,true,"8","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ny/cd:25","570 Cannon House Office Building","202-225-3615","NY","25",false,"3625",0,50,0,,,,
"M001217","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001217.json","Jared","Moskowitz","1980-12-18","M","D",,,"456893",,,,,,"H2FL22171","https://moskowitz.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:fl/cd:23","1130 Longworth House Office Building","202-225-3001","FL","23",false,"1223",0,50,0,,,,
"M001196","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001196.json","Seth","Moulton","1978-10-24","M","D","teammoulton","CongressmanSethMoulton","412632","78453","146299","21525","N00035431","/m/0sgh587","H4MA06090","https://moulton.house.gov",,true,"10","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ma/cd:6","1126 Longworth House Office Building","202-225-8020","MA","6",false,"2506",0,50,0,,,,
"M001219","Delegate","Del.","https://api.propublica.org/congress/v1/members/M001219.json","Jim","Moylan","1962-07-18","M","R",,,"456896",,,,,,"","https://moylan.house.gov/",,true,"2","2024",,,,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:gu/cd:",,,"GU","",true,"6698",,,,,,,
"M001214","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001214.json","Frank","Mrvan","1969-04-16","M","D","RepMrvan",,"456821",,,,"N00045905","/m/03yd13z","H0IN01150","https://mrvan.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:in/cd:1","1607 Longworth House Office Building","202-225-2461","IN","1",false,"1801",0,50,0,,,,
"M001225","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001225.json","Kevin","Mullin","1970-06-15","M","D",,,"456883",,,,,,"H2CA14162","https://kevinmullin.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ca/cd:15","1404 Longworth House Office Building","202-225-3531","CA","15",false,"0615",0,43.33,6.67,,,,
"M001210","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001210.json","Greg","Murphy","1963-03-05","M","R","RepGregMurphy",,"412845",,"166135",,"N00044027","/g/11clyw935r","H0NC03172","https://gregmurphy.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:nc/cd:3","407 Cannon House Office Building","202-225-3415","NC","3",false,"3703",0,46.67,3.33,,,,
"N000002","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000002.json","Jerrold","Nadler","1947-06-13","M","D","RepJerryNadler","CongressmanNadler","400289","26159","26980","29377","N00000939","/m/03tk11","H2NY17071","https://nadler.house.gov",,true,"34","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ny/cd:12","2132 Rayburn House Office Building","202-225-5635","NY","12",false,"3612",0,43.33,6.67,,"congressmannadler",,
"N000179","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000179.json","Grace","Napolitano","1936-12-04","F","D","GraceNapolitano","RepGraceNapolitano","400290","57873","8393","29903","N00006789","/m/024v0s","H8CA34068","https://napolitano.house.gov","https://napolitano.house.gov/rss.xml",true,"26","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ca/cd:31","1610 Longworth House Office Building","202-225-5256","CA","31",false,"0631",0,46.67,3.33,"F.","RepGraceNapolitano",,
"N000015","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000015.json","Richard","Neal","1949-02-14","M","D","RepRichardNeal","reprichardneal","400291","6103","26895","15616","N00000153","/m/028vm4","H8MA02041","https://neal.house.gov","https://neal.house.gov/rss.xml",true,"36","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ma/cd:1","372 Cannon House Office Building","202-225-5601","MA","1",false,"2501",0,46.67,3.33,"E.","RepRichardENeal",,
"N000191","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000191.json","Joe","Neguse","1984-05-13","M","D","RepJoeNeguse",,"412761",,"151075",,"N00041080","/g/11gnsnch0m","H8CO02160","https://neguse.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:co/cd:2","2400 Longworth House Office Building","202-225-2161","CO","2",false,"0802",0,50,0,,,,
"N000026","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000026.json","Troy","Nehls","1968-04-07","M","R","RepTroyNehls",,"456848",,"188334",,"N00046067","/g/11c580_xf2","H0TX22302","https://nehls.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:tx/cd:22","1104 Longworth House Office Building","202-225-5951","TX","22",false,"4822",0,50,0,,,,
"N000189","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000189.json","Dan","Newhouse","1955-07-10","M","R","RepNewhouse","RepNewhouse","412660","78315","51522","21556","N00036403","/m/0_s0bn3","H4WA04104","https://newhouse.house.gov",,true,"10","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:wa/cd:4","504 Cannon House Office Building","202-225-5816","WA","4",false,"5304",0,50,0,,,,
"N000194","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000194.json","Wiley","Nickel","1975-11-23","M","D",,,"456915",,,,,,"H2NC14019","https://nickel.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:nc/cd:13","1133 Longworth House Office Building","202-225-4531","NC","13",false,"3713",0,50,0,,,,
"N000188","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000188.json","Donald","Norcross","1958-12-13","M","D","DonaldNorcross","DonaldNorcrossNJ","412606","76311","116277","21536","N00036154","/m/09g8b1_","H4NJ01084","https://norcross.house.gov","https://norcross.house.gov/rss.xml",true,"12","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:nj/cd:1","2427 Rayburn House Office Building","202-225-6501","NJ","1",false,"3401",0,50,0,"W.",,,
"N000190","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000190.json","Ralph","Norman","1953-06-20","M","R","RepRalphNorman","RepRalphNorman","412738","61996","47930","21753","N00027783","/m/0f9kbx","H8SC05158","https://norman.house.gov",,true,"8","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:sc/cd:5","569 Cannon House Office Building","202-225-5501","SC","5",false,"4505",0,50,0,,,,
"N000147","Delegate","Del.","https://api.propublica.org/congress/v1/members/N000147.json","Eleanor","Norton","1937-06-13","F","D","EleanorNorton","CongresswomanNorton","400295","882","775",,"N00001692","/m/01s_vp","","https://norton.house.gov","https://norton.house.gov/rss.xml",true,"34","2024",,,,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:dc/cd:79",,,"DC","At-Large",true,"1198",,,,"Holmes","EleanorHNorton",,
"N000193","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000193.json","Zach","Nunn","1979-05-04","M","R",,,"456898",,"151170",,,,"H2IA03119","https://nunn.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ia/cd:3","1232 Longworth House Office Building","202-225-5476","IA","3",false,"1903",0,46.67,3.33,,,,
"O000019","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000019.json","Jay","Obernolte","1970-08-18","M","R","JayObernolte",,"456801",,,,"N00045377","/m/02hpvtf","H0CA08135","https://obernolte.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ca/cd:23","1029 Longworth House Office Building","202-225-5861","CA","23",false,"0623",0,46.67,3.33,,,,
"O000172","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000172.json","Alexandria","Ocasio-Cortez","1989-10-13","F","D","RepAOC",,"412804",,"180416",,"N00041162","/g/11f6y3nqg6","H8NY15148","https://ocasio-cortez.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ny/cd:14","250 Cannon House Office Building","202-225-3965","NY","14",false,"3614",0,43.33,6.67,,,,
"O000175","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000175.json","William","Ogles","1971-06-18","M","R",,,"456939",,,,,,"H2TN05446","https://ogles.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:tn/cd:5","151 Cannon House Office Building","202-225-4311","TN","5",false,"4705",0,50,0,,,,
"O000173","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000173.json","Ilhan","Omar","1981-10-04","F","D","Ilhan",,"412791",,"171628",,"N00043581","/g/11c4wx5dm0","H8MN05239","https://omar.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:mn/cd:5","1730 Longworth House Office Building","202-225-4755","MN","5",false,"2705",0,46.67,3.33,,,,
"O000086","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000086.json","Burgess","Owens","1951-08-02","M","R","RepBurgessOwens",,"456852",,,,"N00045812","/m/0286z2f","H0UT04076","https://owens.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ut/cd:4","309 Cannon House Office Building","202-225-3011","UT","4",false,"4904",0,50,0,,,,
"P000034","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000034.json","Frank","Pallone","1951-10-30","M","D","FrankPallone","repfrankpallone","400308","6107","26951","15454","N00000781","/m/0g6t5w","H8NJ03073","https://pallone.house.gov","https://pallone.house.gov/rss.xml",true,"38","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:nj/cd:6","2107 Rayburn House Office Building","202-225-4671","NJ","6",false,"3406",0,43.33,6.67,,"repfrankpallone",,
"P000609","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000609.json","Gary","Palmer","1954-05-14","M","R","USRepGaryPalmer","CongressmanGaryPalmer","412608","76094","146274","21500","N00035691","/m/0115nklq","H4AL06098","https://palmer.house.gov",,true,"10","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:al/cd:6","170 Cannon House Office Building","202-225-4921","AL","6",false,"0106",0,50,0,,,"House Republican Policy Committee Chair",
"P000613","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000613.json","Jimmy","Panetta","1969-10-01","M","D","RepJimmyPanetta","RepJimmyPanetta","412685","104727","169078","21740","N00038601","/m/0pyy9y4","H6CA20152","https://panetta.house.gov","https://panetta.house.gov/rss.xml",true,"8","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ca/cd:19","304 Cannon House Office Building","202-225-2861","CA","19",false,"0619",0,50,0,,,,
"P000614","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000614.json","Chris","Pappas","1980-06-04","M","D","RepChrisPappas",,"412795",,"42635",,"N00042161","/m/0nd3t8z","H8NH01210","https://pappas.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:nh/cd:1","452 Cannon House Office Building","202-225-5456","NH","1",false,"3301",0,50,0,,,,
"P000096","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000096.json","Bill","Pascrell","1937-01-25","M","D","BillPascrell","pascrell","400309","45543","478","29741","N00000751","/m/03txs_","H6NJ08118","https://pascrell.house.gov",,true,"28","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:nj/cd:9","2409 Rayburn House Office Building","202-225-5751","NJ","9",false,"3409",0,46.67,3.33,,"RepPascrell",,"Jr."
"P000604","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000604.json","Donald","Payne","1958-12-17","M","D","RepDonaldPayne","DonaldPayneJr","412506","65639","90668","31103","N00034639","/m/0jwr2v8","H2NJ10154","https://payne.house.gov","https://payne.house.gov/rss.xml",true,"14","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:nj/cd:10","106 Cannon House Office Building","202-225-3436","NJ","10",false,"3410",0,46.67,3.33,"M.",,,"Jr."
"P000197","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000197.json","Nancy","Pelosi","1940-03-26","F","D","SpeakerPelosi","NancyPelosi","400314","6153","26732","15448","N00007360","/m/012v1t","","https://pelosi.house.gov","https://pelosi.house.gov/rss.xml",true,"36","2024",31,1,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ca/cd:11",,,"CA","11",false,"0611",3.23,44.83,3.45,,"nancypelosi",,
"P000619","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000619.json","Mary","Peltola","1973-08-31","F","D","Rep_Peltola",,"456870",,,,"N00050780",,"H2AK01158","https://peltola.house.gov","",true,"4","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ak/cd:1","153 Cannon House Office Building","202-225-5765","AK","At-Large",true,"0200",0,50,0,,,,
"P000615","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000615.json","Greg","Pence","1956-11-14","M","R","RepGregPence",,"412778",,"177876",,"N00041956","/g/11gh5qt6_p","H8IN06129","https://pence.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:in/cd:6","404 Cannon House Office Building","202-225-3021","IN","6",false,"1806",0,50,0,,,,
"P000605","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000605.json","Scott","Perry","1962-05-27","M","R","RepScottPerry","repscottperry","412569","79873","59980","21356","N00034120","/m/04mwt6y","H2PA04135","https://perry.house.gov",,true,"12","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:pa/cd:10","2160 Rayburn House Office Building","202-225-5836","PA","10",false,"4210",0,50,0,,"RepScottPerry",,
"P000608","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000608.json","Scott","Peters","1958-06-17","M","D","RepScottPeters","RepScottPeters","412523","79661","70351","21315","N00033591","/m/02rymxd","H2CA52089","https://scottpeters.house.gov","https://scottpeters.house.gov/rss.xml",true,"12","2024",31,1,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ca/cd:50","1201 Longworth House Office Building","202-225-0508","CA","50",false,"0650",3.23,48.28,0,,,,
"P000620","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000620.json","Brittany","Pettersen","1981-12-06","F","D",,,"456886",,,,,,"H8CO07045","https://pettersen.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:co/cd:7","1230 Longworth House Office Building","202-225-2645","CO","7",false,"0807",0,50,0,,,,
"P000048","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000048.json","August","Pfluger","1978-12-28","M","R","RepPfluger",,"456846",,,,"N00045421","/g/11f3szpd4x","H0TX11230","https://pfluger.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:tx/cd:11","1124 Longworth House Office Building","202-225-3605","TX","11",false,"4811",0,50,0,,,,
"P000616","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000616.json","Dean","Phillips","1969-01-20","M","D","RepDeanPhillips",,"412790",,"181357",,"N00041134","/g/11fg48_c9t","H8MN03143","https://phillips.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:mn/cd:3","2452 Rayburn House Office Building","202-225-2871","MN","3",false,"2703",0,50,0,,,,
