"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix","leadership_role"
"W000413","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000413.json","Edward","Whitfield","1943-05-25","M","R","RepEdWhitfield","WhitfieldKY01","400431","29525","/m/025b9d","","http://whitfield.house.gov",false,"14",1873,71,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ky/cd:1","KY","1",false,"2101",3.79,90.83,9.57,,"36978","RepEdWhitfield",,,,,
"W000437","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000437.json","Roger","Wicker","1951-07-05","M","R","SenatorWicker","SenatorWicker","400432","29534","/m/025xxb","","https://www.wicker.senate.gov",false,"14",1186,31,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ms/cd:1","MS","1",false,"2801",2.61,93.11,7.61,,"18203","SenatorWicker","21926","N00003280","https://www.wicker.senate.gov/public/?a=rss.feed",,
"W000795","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000795.json","Joe","Wilson","1947-07-31","M","R","RepJoeWilson","RepJoeWilson","400433","20138","/m/03tll0","","https://joewilson.house.gov",false,"8",1873,23,1,"2021-03-02 02:36:00 -0500","ocd-division/country:us/state:sc/cd:2","SC","2",false,"4502",1.23,94.83,5.73,,"1002567","JoeWilson","3985","N00024809","https://joewilson.house.gov/rss.xml",,
"W000789","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000789.json","Heather","Wilson","1960-12-30","F","R",,,"400434","29779",,"","",false,"12",1873,113,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nm/cd:1","NM","1",false,"3501",6.03,89.87,10.71,"A.",,,,,,,
"W000801","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000801.json","Charlie","Wilson","1943-01-18","M","D",,,"412227","20739","/m/06d5y9","","",false,"2",1873,121,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:oh/cd:6","OH","6",false,"3906",6.46,96.34,4.24,,"1022147",,,,,,
"W000804","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000804.json","Robert","Wittman","1959-02-03","M","R","RobWittman","RobWittman","412255","20756","/m/03cx7ld","","https://wittman.house.gov",false,"2",712,7,1,"2021-03-02 02:36:01 -0500","ocd-division/country:us/state:va/cd:1","VA","1",false,"5101",0.98,96.95,3.34,"J.","1028089","RepRobWittman","58133","N00029459",,,
"W000672","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000672.json","Frank","Wolf","1939-01-30","M","R","RepWOLFPress","repfrankwolf","400435","14869","/m/027zy9","","http://wolf.house.gov",false,"28",1873,29,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:va/cd:10","VA","10",false,"5110",1.55,89.29,11.21,"R.","7508","RepFrankWolf",,,,,
"W000738","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000738.json","Lynn","Woolsey","1937-11-03","F","D","RepLynnWoolsey",,"400436","29309","/m/024shx","","",false,"16",1873,170,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:6","CA","6",false,"0606",9.08,96.55,3.8,,"26132",,,,,,
"W000793","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000793.json","David","Wu","1955-04-08","M","D","davidwu2010",,"400437","29931","/m/033tm3","","",false,"10",1873,31,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:or/cd:1","OR","1",false,"4101",1.66,97.36,3.02,,"57882",,,,,,
"W000784","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000784.json","Albert","Wynn","1951-09-10","M","D",,,"400438","29355",,"","",false,"16",1551,159,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:md/cd:4","MD","4",false,"2404",10.25,98.83,1.83,"Russell",,,,,,,
"Y000062","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000062.json","John","Yarmuth","1947-11-04","M","D","RepJohnYarmuth","RepJohnYarmuth","412211","20723","/m/0bb00g","","https://yarmuth.house.gov",false,"2",1873,43,1,"2021-03-02 02:36:01 -0500","ocd-division/country:us/state:ky/cd:3","KY","3",false,"2103",2.3,98.34,2.16,,"1021662","214258646163","58579","N00028073","https://yarmuth.house.gov/rss.xml",,
"Y000031","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000031.json","C. W. Bill","Young","1930-12-16","M","R",,"CongBillYoung","400439","13047","/m/025234","","",false,"38",1873,82,5,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:fl/cd:10","FL","10",false,"1210",4.38,90.79,9.78,,"5259",,,,,,
"Y000033","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000033.json","Don","Young","1933-06-09","M","R","RepDonYoung","RepDonYoung","400440","14066","/m/024p1k","","https://donyoung.house.gov",false,"36",1873,317,3,"2021-03-02 02:36:01 -0500","ocd-division/country:us/state:ak/cd:1","AK","At-Large",true,"0200",16.92,88.46,12.07,,"1897","RepDonYoung","26717","N00007999","https://donyoung.house.gov/news/rss.aspx",,
